Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
42,1695151,1067518
502,1766933,1139300
993,2056587,1428954
1496,3817232,3189599
2005,2429852,1802219
2519,246056,0
3028,374819,0
3546,30751,0
4052,59934,0
4549,236404,0
5020,31679,0
5504,722720,95087
6006,195653,0
6525,91660,0
7037,34847,0
7551,34836,0
8039,274285,0
8566,26127,0
9079,26127,0
9537,40131,0
10045,32278,0
10554,28539,0
11070,28740,0
11555,383999,0
12049,962529,334896
12552,153574,0
13060,61026,0
13575,12204,0
14066,79380,0
14579,30481,0
15027,33965,0
15531,21772,0
16033,17418,0
16538,27869,0
17041,26127,0
17546,27869,0
18051,26127,0
18557,20901,0
19061,44556,0
19567,31352,0
20075,28740,0
20577,30481,0
21089,28740,0
21546,30481,0
22049,25256,0
22553,26998,0
23056,33094,0
23558,26998,0
24063,34836,0
24568,39191,0
25074,40932,0
25579,36578,0
26090,32023,0
26600,42273,0
27058,27869,0
27562,47298,0
28076,36177,0
28579,44084,0
29090,39202,0
29600,34636,0
30110,38589,0
30566,47568,0
31068,44634,0
31554,1247596,619963
32083,26127,0
32591,74245,0
33103,39191,0
33610,40061,0
34115,39460,0
34575,51955,0
35082,32087,0
35587,34836,0
36094,29611,0
36583,548276,0
,,
,,
