Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,1190991,667995
495,912775,389779
989,934768,411772
1492,2075541,1552545
1996,3104716,2581720
2499,3138216,2615220
3002,2591701,2068705
3505,2610540,2087544
4009,1413215,890219
4512,1390602,867606
5018,1596374,1073378
5525,64986,0
6046,55749,0
6551,96088,0
7053,53996,0
7509,41803,0
8006,233877,0
8519,51383,0
9024,44416,0
9526,82828,0
10031,51383,0
10533,79227,0
11046,120130,0
11525,798140,275144
12032,314463,0
12536,86805,0
13049,47504,0
13559,62774,0
14058,40061,0
14559,49342,0
15062,40061,0
15515,53125,0
16017,48771,0
16524,46158,0
17025,67060,0
17511,1021495,498499
18024,1560129,1037133
18537,1129033,606037
19037,1105242,582246
19544,1117980,594984
20048,1111339,588343
20544,1202758,679762
21060,1095662,572666
21564,1115422,592426
22068,1120075,597079
22575,1167692,644696
23076,1120815,597819
23530,1154359,631363
24014,631073,108077
24549,492113,0
25049,47900,0
25553,54867,0
26058,63734,0
26562,64747,0
27071,115776,0
27574,72023,0
28082,78028,0
28584,120692,0
29037,105456,0
29545,44416,0
30056,59222,0
30563,59963,0
31059,129309,0
31570,105725,0
32072,99312,0
32590,52037,0
33101,53125,0
33548,98889,0
34053,51383,0
34562,59014,0
35067,98288,0
35575,49641,0
36081,72531,0
36573,441211,0
,,
,,
,,
