Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
23,1150658,750997
503,928107,528446
1009,1488268,1088607
1503,2075628,1675967
2005,4200218,3800557
2506,3769598,3369937
3008,2261876,1862215
3531,1232384,832723
4024,1915449,1515788
4539,58454,0
5038,175072,0
5550,63576,0
6058,38320,0
6513,61834,0
7019,51383,0
7524,61481,0
8030,67931,0
8533,47029,0
9037,38320,0
9540,479101,79440
10046,85371,0
10551,56620,0
11065,70625,0
11549,579038,179377
12047,568850,169189
12548,122617,0
13051,158103,0
13567,36578,0
14019,45287,0
14530,47900,0
15025,40061,0
15538,52744,0
16028,46158,0
16532,36578,0
17036,52254,0
17545,49641,0
18035,509076,109415
18558,37449,0
19059,36578,0
19557,131220,0
20068,47900,0
20576,48771,0
21029,61347,0
21535,66189,0
22039,57480,0
22549,79591,0
23051,41803,0
23556,48771,0
24066,84282,0
24575,71706,0
25079,55738,0
25538,54867,0
26025,752859,353198
26544,405795,6134
27049,40061,0
27559,68802,0
28040,1262995,863334
28558,887537,487876
29061,1153614,753953
29564,1105242,705581
30068,1100017,700356
30572,1098275,698614
31065,1048736,649075
31576,1010481,610820
32080,1101758,702097
32585,1112209,712548
33088,1096533,696872
33593,1100017,700356
34094,1096932,697271
34552,114859,0
35055,80296,0
35563,48771,0
36071,56636,0
36562,344103,0
,,
,,
,,
