Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,212714,0
490,1144011,775206
990,1522649,1153844
1492,1912391,1543586
2013,807439,438634
2518,115453,0
3006,1787235,1418430
3505,2881649,2512844
4009,3836644,3467839
4511,2531741,2162936
5033,1761574,1392769
5539,1123827,755022
6041,841935,473130
6549,59795,0
7017,23514,0
7523,40932,0
8034,50240,0
8535,75879,0
9025,415865,47060
9532,133773,0
10063,50381,0
10568,29611,0
11025,35776,0
11513,448052,79247
12010,564054,195249
12510,221792,0
13016,57811,0
13518,103246,0
14043,23526,0
14535,33965,0
15036,17418,0
15540,31352,0
16042,19160,0
16545,24984,0
17051,30481,0
17556,40932,0
18059,24385,0
18567,32223,0
19074,41471,0
19581,24385,0
20039,22643,0
20543,34809,0
21047,20030,0
21553,31352,0
22057,35506,0
22565,21772,0
23073,24385,0
23575,34435,0
24082,62843,0
24586,32223,0
25041,41803,0
25543,27869,0
26053,31352,0
26558,32223,0
27069,50181,0
27580,27668,0
28089,32223,0
28598,30481,0
29057,30100,0
29562,31352,0
30071,27869,0
30576,49241,0
31082,37248,0
31589,40932,0
32101,35707,0
32611,33094,0
33073,45287,0
33577,43545,0
34085,39460,0
34589,31352,0
35102,48771,0
35605,44416,0
36115,42474,0
36617,498781,129976
,,
,,
