Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
84,313488,0
488,1288816,879489
988,1384077,974750
1490,2381004,1971677
1998,4311598,3902271
2503,2702103,2292776
2998,2549765,2140438
3518,623192,213865
4016,1813305,1403978
4516,1408497,999170
5024,771702,362375
5535,573212,163885
6029,1055234,645907
6544,1139304,729977
7053,1092849,683522
7518,1102629,693302
8015,1090029,680702
8535,1094190,684863
9030,1211229,801902
9515,1209583,800256
10021,1177915,768588
10527,116218,0
11033,1021404,612077
11533,2143177,1733850
12038,1094641,685314
12539,1380836,971509
13045,564581,155254
13563,66246,0
14064,30481,0
14518,34836,0
15021,18289,0
15520,24385,0
16023,20901,0
16516,137894,0
17032,23514,0
17539,29611,0
18046,33106,0
18550,26127,0
19055,43058,0
19559,35707,0
20063,28740,0
20569,33094,0
21072,29611,0
21529,27869,0
22036,35707,0
22539,29611,0
23046,28740,0
23549,25256,0
24051,66952,0
24556,34836,0
25057,76140,0
25578,33965,0
26081,36578,0
26593,80600,0
27052,43627,0
27561,52994,0
28071,34836,0
28578,40331,0
29092,26998,0
29595,39191,0
30050,40061,0
30558,32223,0
31045,767200,357873
31566,190460,0
32079,52426,0
32589,33965,0
33092,35707,0
33603,36578,0
34059,46158,0
34570,40601,0
35080,35776,0
35590,46027,0
36092,62643,0
36596,651857,242530
,,
,,
,,
