Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
13,1151740,687884
491,1239328,775472
993,1382185,918329
1496,2072103,1608247
2004,2283872,1820016
2504,2439214,1975358
2998,3288830,2824974
3502,1851664,1387808
4008,1914903,1451047
4518,1128574,664718
5022,795123,331267
5549,33977,0
6057,31080,0
6558,55137,0
7017,56277,0
7528,40932,0
8016,289246,0
8537,25256,0
9032,365674,0
9546,116326,0
10064,37248,0
10519,30481,0
11033,20901,0
11517,379012,0
12022,842886,379030
12520,357198,0
13022,111056,0
13523,60116,0
14039,42674,0
14541,24385,0
15043,23514,0
15548,40660,0
16050,28740,0
16551,33965,0
17055,31352,0
17560,43545,0
18050,358504,0
18572,14805,0
19024,34836,0
19531,27869,0
20035,25991,0
20541,43545,0
21047,25256,0
21551,26127,0
22057,22643,0
22563,26127,0
23071,23514,0
23574,19160,0
24078,40932,0
24534,45287,0
25039,21772,0
25545,52254,0
26061,25256,0
26564,41803,0
27075,24385,0
27582,41603,0
28092,29611,0
28555,27597,0
29057,58288,0
29567,35707,0
30074,55475,0
30586,36578,0
31091,34836,0
31597,31352,0
32105,79460,0
32561,58959,0
33070,40707,0
33575,53733,0
34085,53934,0
34601,26345,0
35106,44416,0
35614,57818,0
36070,29611,0
36562,370921,0
,,
,,
,,
