Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
61,959100,204191
484,970824,215915
987,1494850,739941
1489,2523231,1768322
1992,3280842,2525933
2504,2032038,1277129
3009,1776937,1022028
3505,2815427,2060518
4013,2159319,1404410
4527,1637800,882891
5022,1954831,1199922
5540,332268,0
6043,200880,0
6540,310109,0
7053,152798,0
7555,178041,0
8042,953622,198713
8548,989472,234563
9010,315372,0
9516,266192,0
10021,190140,0
10533,153964,0
11031,177588,0
11540,132624,0
12039,183008,0
12518,1444202,689293
13021,475774,0
13523,724861,0
14031,434018,0
14546,131673,0
15048,330350,0
15551,165874,0
16053,213973,0
16554,215460,0
17058,223560,0
17561,169278,0
18055,924942,170033
18564,157140,0
19020,143947,0
19525,153990,0
20027,165874,0
20533,149566,0
21033,172830,0
21539,175305,0
22044,155106,0
22551,142831,0
23053,139304,0
23558,152874,0
24062,188941,0
24571,145700,0
25056,1265443,510534
25556,1316773,561864
26061,1512337,757428
26561,1967327,1212418
27065,1402957,648048
27565,1330453,575544
28033,266479,0
28529,446321,0
29027,1315939,561030
29530,1382545,627636
30032,1974231,1219322
30550,1203697,448788
31055,1233786,478877
31540,2236721,1481812
32036,2508891,1753982
32545,2328463,1573554
33052,1623535,868626
33560,1289246,534337
34071,1179270,424361
34576,1198078,443169
35079,1190267,435358
35565,1450099,695190
36085,328854,0
36576,608561,0
37036,771286,16377
,,
,,
