Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
10,1488757,1010521
488,1167242,689006
996,1458412,980176
1498,1892350,1414114
2001,2986556,2508320
2507,3108742,2630506
3005,2779525,2301289
3510,2173371,1695135
4004,1804573,1326337
4506,2180235,1701999
5009,3720376,3242140
5511,3375912,2897676
6022,1381461,903225
6527,2195393,1717157
7048,683064,204828
7526,685130,206894
8036,1198560,720324
8535,2579624,2101388
9038,1621562,1143326
9487,1753060,1274824
9997,2512329,2034093
10500,2559495,2081259
10995,3774331,3296095
11497,2186401,1708165
12000,3060024,2581788
12504,3073996,2595760
13010,3367473,2889237
13509,1887898,1409662
14010,2452498,1974262
14517,2855435,2377199
15020,1649462,1171226
15527,1879564,1401328
16025,2769952,2291716
16525,2894226,2415990
17039,1289402,811166
17545,1211469,733233
18035,2084974,1606738
18548,1274284,796048
19049,1272649,794413
19546,2118268,1640032
20052,1495411,1017175
20550,2068932,1590696
21057,1466923,988687
21508,1506831,1028595
22014,468501,0
22514,781557,303321
23014,787947,309711
23522,300411,0
24019,1161241,683005
24526,656961,178725
25025,640698,162462
25530,389630,0
26031,909026,430790
26539,356385,0
27037,734843,256607
27539,687272,209036
28046,482630,4394
28546,701687,223451
29051,470167,0
29553,924785,446549
30060,346837,0
30561,435082,0
31066,342984,0
31516,728103,249867
32019,794599,316363
32519,660038,181802
33024,686726,208490
33527,451998,0
34033,846003,367767
34533,585079,106843
35036,669013,190777
35537,673246,195010
36044,384880,0
36541,1175574,697338
37046,1092611,614375
,,
,,
