Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
13,893753,398874
492,1369360,874481
992,2029960,1535081
1500,2974427,2479548
2000,3364134,2869255
2502,3006685,2511806
3007,2917499,2422620
3507,1285576,790697
4013,1630344,1135465
4508,2518117,2023238
5014,3785920,3291041
5514,3054404,2559525
6034,2702662,2207783
6523,2706128,2211249
7026,2094753,1599874
7534,1286747,791868
8036,2772623,2277744
8528,3044206,2549327
9030,2745038,2250159
9542,2943979,2449100
10033,2947592,2452713
10485,1409080,914201
10993,2050759,1555880
11496,1335998,841119
11998,559644,64765
12500,505408,10529
13007,635489,140610
13511,381830,0
14021,293846,0
14522,271749,0
15013,1076755,581876
15521,690779,195900
16036,167856,0
16540,173793,0
17042,207240,0
17543,436665,0
18033,889091,394212
18538,660311,165432
19044,361079,0
19546,350310,0
20050,366068,0
20551,403368,0
21056,368400,0
21500,1082684,587805
22009,380058,0
22512,404245,0
23014,396754,0
23514,606545,111666
24019,931217,436338
24525,332938,0
25029,358030,0
25534,283120,0
26033,412770,0
26537,403767,0
27042,308541,0
27535,1491466,996587
28043,1212414,717535
28546,1416657,921778
29050,1336159,841280
29547,1566438,1071559
30052,1490330,995451
30554,1505421,1010542
31054,1705331,1210452
31559,1413172,918293
32063,1312429,817550
32515,1604071,1109192
33020,1400832,905953
33526,1284386,789507
34018,1461143,966264
34528,637336,142457
35033,338625,0
35538,861396,366517
36031,1206957,712078
36532,1353483,858604
,,
,,
