Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,933313,347904
499,1014332,428923
1000,2124937,1539528
1504,1789191,1203782
2004,2143747,1558338
2512,2144598,1559189
3013,965013,379604
3539,152116,0
4049,38320,0
4528,1362524,777115
5041,234808,0
5513,436369,0
6016,63244,0
6528,132523,0
7034,45895,0
7532,189047,0
8030,190425,0
8557,82800,0
9050,458886,0
9571,44156,0
10036,44155,0
10536,71414,0
11037,255066,0
11553,68297,0
12036,467928,0
12537,122383,0
13041,62905,0
13556,14805,0
14059,23514,0
14560,26127,0
15064,50512,0
15566,19160,0
16068,26236,0
16560,344164,0
17073,26127,0
17529,26127,0
18037,40061,0
18543,15676,0
19049,28740,0
19553,31352,0
20056,26998,0
20567,42674,0
21067,28740,0
21573,26998,0
22079,25256,0
22584,28740,0
23051,33203,0
23546,29611,0
24046,72900,0
24557,22643,0
25063,68802,0
25569,328403,0
26079,46158,0
26588,31298,0
27095,33564,0
27557,43545,0
28067,31352,0
28569,52524,0
29079,32223,0
29587,46227,0
30096,32972,0
30604,27869,0
31054,53125,0
31544,1007319,421910
32076,63628,0
32565,393973,0
33094,39191,0
33601,46225,0
34110,35653,0
34611,55406,0
35071,28740,0
35577,50050,0
36081,37449,0
36566,806695,221286
,,
,,
