Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
465,1804849,932060
970,1007282,134493
1463,1368432,495643
1970,2312535,1439746
2471,2859137,1986348
2990,4858898,3986109
3484,5715697,4842908
3987,5068115,4195326
4485,4256939,3384150
4985,1951958,1079169
5491,2345068,1472279
5989,2741401,1868612
6490,2983871,2111082
7000,1584101,711312
7521,101868,0
8024,74944,0
8546,132333,0
9020,451396,0
9489,157084,0
9995,66189,0
10480,638138,0
10983,657004,0
11515,146629,0
11985,947694,74905
12488,608693,0
12995,864578,0
13653,1517835,645046
14016,1261936,389147
14514,1360250,487461
15017,1326467,453678
15520,1142923,270134
16021,1075514,202725
16522,1127458,254669
16974,1233256,360467
17475,1046833,174044
17977,573607,0
18504,80665,0
19008,56092,0
19514,111758,0
20003,551783,0
20519,67060,0
21022,49641,0
21527,51873,0
22033,73174,0
22534,53452,0
23035,55738,0
23545,60092,0
24046,53125,0
24499,62705,0
25006,53996,0
25512,76278,0
26018,56718,0
26518,61834,0
27023,61834,0
27531,92323,0
28034,91445,0
28597,133907,0
29021,69695,0
29518,205632,0
30029,54008,0
30533,99961,0
31035,52254,0
31540,58351,0
32036,82574,0
32533,1691985,819196
33053,65727,0
33535,623798,0
34059,56963,0
34552,184310,0
35066,53125,0
35519,72308,0
36022,64986,0
36526,69742,0
37019,382382,0
37522,567046,0
38023,763222,0
,,
,,
