Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,1094894,650688
499,699124,254918
998,1580598,1136392
1506,2492788,2048582
1999,3296722,2852516
2506,2745624,2301418
3011,950315,506109
3520,1094948,650742
4027,1616361,1172155
4543,161251,0
5056,116050,0
5561,66361,0
6019,43545,0
6529,62751,0
7033,61302,0
7546,32223,0
8058,40061,0
8562,49510,0
9050,433712,0
9576,124272,0
10030,54867,0
10520,683962,239756
11019,441811,0
11523,205935,0
12024,68337,0
12539,16570,0
13040,31352,0
13545,39191,0
14049,25256,0
14551,18289,0
15053,20030,0
15556,27107,0
16064,33965,0
16567,26998,0
17073,35707,0
17527,37449,0
18029,242403,0
18536,17418,0
19042,27869,0
19547,39191,0
20052,29611,0
20559,46158,0
21060,20901,0
21566,30481,0
22070,35326,0
22579,29611,0
23082,33965,0
23572,623798,179592
24038,57480,0
24543,38320,0
25057,60901,0
25567,39209,0
26080,53752,0
26588,42073,0
27089,27869,0
27597,55676,0
28055,31352,0
28561,24385,0
29069,33965,0
29576,37117,0
30084,35707,0
30593,60701,0
31103,53733,0
31597,519753,75547
32067,41826,0
32574,46227,0
33083,39191,0
33587,37048,0
34094,31352,0
34599,32223,0
35112,41858,0
35612,58219,0
36121,30481,0
36562,515656,71450
,,
,,
