Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,474728,0
497,848256,231491
993,1000611,383846
1494,1893198,1276433
1996,3815419,3198654
2500,2961062,2344297
3003,1816395,1199630
3506,1127330,510565
4011,1122199,505434
4533,1127886,511121
5036,1117592,500827
5529,2113361,1496596
6038,966993,350228
6508,54959,0
7021,30951,0
7518,74520,0
8019,529686,0
8530,336837,0
9041,114512,0
9558,57417,0
10053,136613,0
10523,68608,0
11031,42403,0
11540,43545,0
12041,54008,0
12544,319715,0
13028,167526,0
13531,119423,0
14032,60116,0
14548,22643,0
15051,25256,0
15554,19160,0
16057,24385,0
16561,25256,0
17061,16547,0
17565,19160,0
18071,40007,0
18525,26998,0
19031,60963,0
19538,57480,0
20042,27869,0
20547,33094,0
21055,27869,0
21558,38320,0
22063,33094,0
22569,37449,0
23073,29611,0
23533,35707,0
24041,29611,0
24542,217023,0
25047,33965,0
25552,29611,0
26056,35707,0
26559,145081,0
27076,51522,0
27582,35576,0
28088,41316,0
28542,47029,0
29052,32223,0
29562,33094,0
30073,29611,0
30584,38320,0
31097,40331,0
31576,906938,290173
32100,60396,0
32541,214752,0
33062,44886,0
33567,109147,0
34082,38320,0
34590,25256,0
35099,44686,0
35609,33965,0
36065,52123,0
36551,628911,12146
,,
,,
,,
