Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,693275,458693
511,1338749,1104167
1005,1448391,1213809
1506,2471783,2237201
2008,4013295,3778713
2513,3631484,3396902
3020,3048958,2814376
3523,1604245,1369663
4031,1336543,1101961
4536,418038,183456
5031,2039103,1804521
5537,1646582,1412000
6036,2060067,1825485
6539,2140821,1906239
7041,1797087,1562505
7499,806026,571444
7998,1224518,989936
8519,128724,0
9025,97337,0
9515,930982,696400
10015,1192401,957819
10527,359959,125377
11022,741313,506731
11520,1654068,1419486
12024,1719468,1484886
12531,1049093,814511
13032,886468,651886
13532,1527073,1292491
14034,1734293,1499711
14536,995616,761034
15050,50037,0
15541,1096396,861814
16063,55137,0
16517,36177,0
17029,28246,0
17530,36578,0
18017,408695,174113
18532,30481,0
19042,47900,0
19531,455922,221340
20033,418908,184326
20549,76352,0
21055,40061,0
21557,34836,0
22065,28740,0
22568,55738,0
23024,37449,0
23529,33965,0
24034,80390,0
24539,47900,0
25047,48771,0
25557,47900,0
26069,31216,0
26572,37449,0
27082,30481,0
27536,70212,0
28044,56706,0
28553,36578,0
29061,34836,0
29568,44886,0
30078,40170,0
30589,45287,0
31094,50730,0
31546,57480,0
32054,73163,0
32564,36578,0
33069,41803,0
33578,74034,0
34064,905238,670656
34572,1294618,1060036
35069,1168089,933507
35573,1129071,894489
36082,1111653,877071
36531,1562732,1328150
37035,1164537,929955
,,
,,
