Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
76,1251825,554125
499,531419,0
996,1518952,821252
1496,1533051,835351
2000,2982237,2284537
2502,2756330,2058630
3021,1099060,401360
3516,1579344,881644
4015,2217876,1520176
4512,2751156,2053456
5018,1470911,773211
5522,501056,0
6028,874702,177002
6525,2259113,1561413
7028,1610660,912960
7530,1641938,944238
8046,1341492,643792
8541,686262,0
9046,905220,207520
9561,157204,0
10066,123079,0
10505,810220,112520
11008,1031816,334116
11508,1333258,635558
12008,802660,104960
12508,1278842,581142
13012,1356869,659169
13516,1436055,738355
14014,1169950,472250
14515,1175895,478195
15019,1745477,1047777
15539,437831,0
16025,1130251,432551
16538,149014,0
17050,76602,0
17551,44285,0
18055,40073,0
18546,666661,0
19050,1439027,741327
19543,1515450,817750
20050,1602568,904868
20549,1143635,445935
21053,1099303,401603
21505,1126459,428759
22011,932026,234326
22517,1127330,429630
23022,1111496,413796
23523,1094791,397091
24030,1118463,420763
24536,1132555,434855
25038,1124874,427174
25542,790371,92671
26053,159869,0
26556,31364,0
27083,37472,0
27541,63279,0
28051,37919,0
28557,33094,0
29067,35776,0
29572,35707,0
30077,55412,0
30591,40061,0
31079,745689,47989
31556,60115,0
32057,175318,0
32564,41803,0
33076,44199,0
33585,43545,0
34088,83175,0
34596,36847,0
35102,40331,0
35559,51193,0
36071,33094,0
36553,674677,0
,,
,,
