Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
45,516875,0
511,468275,0
1003,1831551,1104804
1497,3191725,2464978
2004,4105673,3378926
2502,3922140,3195393
3005,2606467,1879720
3508,3034090,2307343
4010,3645444,2918697
4517,1546596,819849
5022,1178931,452184
5527,996312,269565
6047,69918,0
6551,67060,0
7007,76640,0
7496,1180421,453674
8018,343201,0
8521,66572,0
9025,78001,0
9528,94849,0
10021,623648,0
10538,144633,0
11043,65318,0
11549,64447,0
12051,67931,0
12561,95965,0
13006,641668,0
13496,463532,0
14000,206825,0
14505,176571,0
15016,132811,0
15521,60092,0
16024,65318,0
16526,82073,0
17029,63576,0
17534,52254,0
18037,54867,0
18543,59222,0
19045,62705,0
19552,65318,0
20055,72122,0
20559,62705,0
21066,65318,0
21575,66189,0
22027,68529,0
22528,85922,0
23036,68802,0
23538,64447,0
24040,82714,0
24547,66189,0
25055,76912,0
25557,63089,0
26074,66570,0
26573,63468,0
27077,67060,0
27541,83608,0
28051,76776,0
28557,78682,0
29062,78110,0
29562,80917,0
30067,81865,0
30569,87630,0
31090,80193,0
31581,255530,0
32091,80192,0
32597,81865,0
33050,74898,0
33558,77212,0
34063,89703,0
34569,68176,0
35069,72285,0
35579,97949,0
36086,94666,0
36571,878690,151943
,,
,,
