Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,1150870,692965
500,1199657,741752
1004,1508897,1050992
1498,1953736,1495831
2002,2927137,2469232
2503,2720233,2262328
3012,3146385,2688480
3521,2611892,2153987
4019,1855855,1397950
4533,31244,0
5035,733051,275146
5548,48208,0
6032,39225,0
6536,91028,0
7042,34905,0
7555,48283,0
8042,380014,0
8571,23526,0
9067,61108,0
9511,304701,0
10034,36578,0
10536,67530,0
11048,53263,0
11528,926484,468579
12033,199753,0
12537,45155,0
13051,25526,0
13555,25256,0
14056,32223,0
14546,795559,337654
15045,1046172,588267
15566,1087824,629919
16065,1078244,620339
16574,1138613,680708
17028,1079115,621210
17536,1082598,624693
18031,1260794,802889
18534,1095662,637757
19029,1090437,632532
19535,1124161,666256
20039,1087981,630076
20543,1106428,648523
21045,1115294,657389
21566,135647,0
22018,186272,0
22536,32246,0
23026,372844,0
23545,24630,0
24051,48771,0
24559,24385,0
25062,29611,0
25576,46427,0
26087,30481,0
26596,27597,0
27054,41815,0
27561,26998,0
28069,54535,0
28578,34905,0
29092,104032,0
29599,27468,0
30057,42273,0
30566,46628,0
31078,37248,0
31580,40531,0
32095,45556,0
32595,39460,0
33113,38674,0
33564,34836,0
34078,54936,0
34585,44473,0
35089,28740,0
35594,39191,0
36107,28539,0
36605,203558,0
,,
,,
,,
