Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,459712,0
490,687755,0
986,1901189,0
1490,3745705,1326504
1998,2980342,561141
2500,1033386,0
3003,634595,0
3508,143269,0
4012,116943,0
4515,281859,0
5018,1420432,0
5525,983555,0
6030,1434502,0
6533,1000327,0
7036,915740,0
7490,632865,0
7993,2953169,533968
8497,2184757,0
9003,697247,0
9506,132466,0
10010,507304,0
10512,156696,0
11016,654094,0
11515,984881,0
12021,384026,0
12522,227533,0
13025,68847,0
13528,68022,0
14031,93256,0
14534,61857,0
15036,77534,0
15539,74944,0
15993,104572,0
16500,455058,0
17004,292912,0
17505,1774829,0
18008,4243564,1824363
18511,3427488,1008287
19015,1816382,0
19519,1625734,0
20022,850271,0
20525,1432048,0
21029,663844,0
21536,1550368,0
22039,1363914,0
22540,578289,0
23044,1403528,0
23549,639788,0
24003,140952,0
24507,73191,0
25013,52289,0
25520,148091,0
26023,474846,0
26527,139802,0
27030,974847,0
27534,156061,0
28040,94572,0
28543,61869,0
29049,74050,0
29552,76663,0
30056,71449,0
30512,75792,0
31016,81911,0
31520,1899133,0
32024,217739,0
32528,985739,0
33034,153636,0
33536,796208,0
34041,2067231,0
34543,1129149,0
35047,2665071,245870
35551,1658200,0
36059,933470,0
36559,1874036,0
,,
,,
