Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
87,455570,60951
493,853241,458622
1001,982302,587683
1495,2079327,1684708
2006,2890496,2495877
2501,2897666,2503047
3001,1763843,1369224
3516,567993,173374
4017,826860,432241
4522,527267,132648
5032,445981,51362
5528,1326214,931595
6022,1436311,1041692
6525,1855764,1461145
7041,1459247,1064628
7536,1616012,1221393
8042,489196,94577
8553,1905929,1511310
9049,3180536,2785917
9512,2692002,2297383
10015,703866,309247
10520,522028,127409
11021,160685,0
11528,545207,150588
12016,1448359,1053740
12525,867196,472577
13029,209454,0
13535,95558,0
14043,67931,0
14548,55738,0
15050,76667,0
15555,53996,0
16056,65046,0
16560,63576,0
17064,68802,0
17515,772706,378087
18014,982440,587821
18508,882700,488081
19015,987427,592808
19518,3006570,2611951
20023,3183918,2789299
20532,2251347,1856728
21030,1799212,1404593
21531,1711836,1317217
22050,1414823,1020204
22541,1900022,1505403
23044,2912398,2517779
23545,2552918,2158299
24056,1820793,1426174
24563,826713,432094
25065,87038,0
25521,54867,0
26029,92316,0
26525,319435,0
27031,258344,0
27529,495763,101144
28039,161121,0
28542,616838,222219
29048,67931,0
29554,68802,0
30058,76995,0
30565,66189,0
31068,71633,0
31559,408934,14315
32071,330632,0
32520,1477039,1082420
33020,1046833,652214
33527,1376658,982039
34038,1651224,1256605
34534,1505436,1110817
35037,639304,244685
35537,1993233,1598614
36040,2244076,1849457
36547,1516982,1122363
37047,2753837,2359218
37550,2496721,2102102
,,
,,
