Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
34,739418,47284
491,887155,195021
981,1363880,671746
1485,1764964,1072830
1986,2588850,1896716
2495,3668423,2976289
2992,4726202,4034068
3495,3331938,2639804
3999,1847686,1155552
4499,1524619,832485
5001,2637746,1945612
5504,2964372,2272238
6006,1539924,847790
6514,2631791,1939657
7021,1221787,529653
7523,1145249,453115
8026,1052405,360271
8531,1030704,338570
9027,1455682,763548
9535,957379,265245
10037,1039752,347618
10543,985829,293695
10993,1025696,333562
11495,1074359,382225
11999,1014242,322108
12509,887634,195500
12993,850941,158807
13497,1068205,376071
14004,1023757,331623
14506,890951,198817
15009,964251,272117
15511,714289,22155
16012,745591,53457
16515,704440,12306
17014,995765,303631
17516,937402,245268
18022,686602,0
18524,750289,58155
19026,682923,0
19527,664812,0
20031,655551,0
20528,982285,290151
21033,863143,171009
21535,985791,293657
22038,698320,6186
22546,743838,51704
23041,982314,290180
23544,904275,212141
24048,947922,255788
24549,1022727,330593
25008,500905,0
25505,769874,77740
26007,717452,25318
26510,686150,0
27015,1042167,350033
27514,1022492,330358
28020,1048832,356698
28521,1057109,364975
29026,760585,68451
29530,733013,40879
30028,1135411,443277
30536,679617,0
31034,1054138,362004
31540,1302527,610393
32039,1027460,335326
32548,750175,58041
33047,757079,64945
33549,1228046,535912
34054,727422,35288
34563,578148,0
35010,1025696,333562
35513,730813,38679
36017,982314,290180
36514,1478953,786819
,,
,,
