Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
8,1055679,842192
494,1353671,1140184
1012,119666,0
1503,1670507,1457020
2018,1655538,1442051
2522,1016975,803488
3015,999126,785639
3515,2546030,2332543
4017,4657341,4443854
4519,3597636,3384149
5033,1356447,1142960
5540,464235,250748
6033,3186438,2972951
6532,3946892,3733405
7039,2422921,2209434
7545,761889,548402
8041,1520007,1306520
8548,781935,568448
9049,899288,685801
9503,1354932,1141445
10007,1018314,804827
10507,1028950,815463
11009,1055610,842123
11503,1585957,1372470
12005,1317678,1104191
12515,1008466,794979
13016,1020594,807107
13520,945904,732417
14020,984330,770843
14525,720626,507139
15022,920648,707161
15527,712706,499219
16028,737654,524167
16527,1105480,891993
17027,1596954,1383467
17534,634275,420788
18033,1298261,1084774
18536,681113,467626
19036,1012207,798720
19550,493998,280511
20043,992259,778772
20546,861450,647963
21052,694590,481103
21554,644713,431226
22055,1032428,818941
22508,922460,708973
23014,700927,487440
23514,824759,611272
24014,1339385,1125898
24518,655869,442382
25026,594290,380803
25524,779838,566351
26028,801627,588140
26527,1230049,1016562
27033,1062359,848872
27537,1017213,803726
28038,1029561,816074
28540,1120441,906954
29049,748875,535388
29546,1087021,873534
30051,997255,783768
30555,1037151,823664
31054,1185139,971652
31560,930119,716632
32062,834657,621170
32562,1133930,920443
33061,1355238,1141751
33520,754019,540532
34017,1547475,1333988
34522,1193906,980419
35026,1140110,926623
35528,1004288,790801
36026,1502530,1289043
36533,1424872,1211385
,,
,,
