Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
35,488234,0
493,751652,0
988,1176417,0
1490,2241630,550208
1994,2810627,1119205
2495,3780824,2089402
3005,447133,0
3528,341402,0
4029,67060,0
4532,81458,0
5037,63576,0
5541,957839,0
6035,1339960,0
6545,1151211,0
6998,1135589,0
7493,1307066,0
7991,1655943,0
8503,1126662,0
9014,1164426,0
9511,1150095,0
10018,1144433,0
10526,1209506,0
11030,1159022,0
11514,2028849,337427
12015,1436963,0
12522,430374,0
13034,110006,0
13542,66584,0
14042,79227,0
14546,81458,0
15050,69291,0
15553,57480,0
16063,68666,0
16511,60582,0
17013,67931,0
17516,132840,0
18020,91501,0
18531,138933,0
19028,104413,0
19538,67060,0
20029,607551,0
20543,78111,0
21051,74844,0
21554,80123,0
22059,91653,0
22564,99312,0
23023,73701,0
23531,67931,0
24026,194372,0
24532,103375,0
25036,59222,0
25546,60446,0
26049,77674,0
26559,71414,0
27057,64447,0
27560,91286,0
28072,75437,0
28571,64284,0
29074,71959,0
29534,58351,0
30037,71013,0
30539,58351,0
31043,85922,0
31532,1254609,0
32059,81587,0
32543,498700,0
33065,47900,0
33566,109355,0
34075,62052,0
34582,74463,0
35088,57480,0
35543,66189,0
36044,68802,0
36536,282355,0
,,
,,
