Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,400394,0
503,760029,77509
1006,1270492,587972
1506,3690901,3008381
2009,3648735,2966215
2510,3745237,3062717
3011,2480210,1797690
3513,2438176,1755656
4019,1184717,502197
4520,1324684,642164
5024,1142849,460329
5551,1204639,522119
6040,1792175,1109655
6559,109031,0
7004,183156,0
7526,65291,0
8004,621895,0
8524,82087,0
9033,80123,0
9536,98732,0
10044,101888,0
10546,73211,0
11053,90574,0
11560,153999,0
12042,501655,0
12546,242007,0
13052,231428,0
13577,66577,0
14020,71816,0
14522,88153,0
15026,51523,0
15530,65999,0
16031,70543,0
16535,55738,0
17041,87699,0
17545,66189,0
18046,116416,0
18553,91501,0
19061,109596,0
19562,71414,0
20071,68775,0
20578,85757,0
21030,87499,0
21519,616628,0
22038,59575,0
22538,87038,0
23048,73071,0
23550,97080,0
24051,132323,0
24561,71414,0
25063,69673,0
25569,67931,0
26087,81539,0
26588,81063,0
27050,87989,0
27545,102273,0
28053,89269,0
28558,109355,0
29065,67931,0
29571,79392,0
30073,77239,0
30582,110211,0
31088,97680,0
31571,1522938,840418
32093,149011,0
32581,824560,142040
33056,94300,0
33549,309422,0
34046,717009,34489
34569,64458,0
35072,71013,0
35576,110040,0
36089,82605,0
36564,722183,39663
,,
,,
