Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
28,573521,171771
500,794731,392981
1005,1595557,1193807
1505,2565077,2163327
2009,2960139,2558389
2501,2724399,2322649
3012,1361640,959890
3532,338446,0
4037,133019,0
4544,122003,0
5052,92731,0
5550,106795,0
6056,73156,0
6568,95537,0
7017,69074,0
7524,60092,0
8027,71387,0
8532,69210,0
9040,68802,0
9526,677495,275745
10046,67762,0
10547,106251,0
11050,60111,0
11556,70543,0
12064,158760,0
12576,70555,0
13002,640866,239116
13506,270488,0
14012,249623,0
14529,37449,0
15031,72286,0
15535,67931,0
16024,638138,236388
16535,51395,0
17039,70543,0
17543,63576,0
18046,74572,0
18553,74191,0
19060,83989,0
19562,94849,0
20069,68802,0
20572,80831,0
21075,68802,0
21528,67931,0
22032,67060,0
22538,55738,0
23027,795880,394130
23532,953622,551872
24032,932112,530362
24537,229823,0
25054,41803,0
25557,65329,0
26062,57480,0
26564,81458,0
27074,76995,0
27582,69918,0
28086,81934,0
28540,79227,0
29047,61834,0
29545,86284,0
30061,65536,0
30562,70056,0
31065,81533,0
31552,1197248,795498
32076,82305,0
32566,449993,48243
33083,87675,0
33581,262656,0
34094,82193,0
34552,66761,0
35055,71414,0
35562,78111,0
36052,709839,308089
36567,382109,0
,,
,,
