Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,81.514,81.514,screen dark,15.086285064
0,12.063,12.063,wifi radio,3.2693486395500004
12.063,36.399,24.336,wifi running,0.3356761824
36.399,41.494,5.094999999999999,wifi scan,1.1586870674999998
41.494,48.884,7.390000000000001,wifi running,0.10193322600000002
48.884,63.943,15.058999999999997,wifi radio,4.08133309815
63.943,81.514,17.570999999999998,wifi running,0.24236383139999998

