Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,455301,91798
504,558953,195450
1000,1228173,864670
1510,2811084,2447581
2024,1829988,1466485
2523,383739,20236
3042,127023,0
3532,196992,0
4055,41014,0
4562,44416,0
5073,42674,0
5520,432031,68528
6027,31352,0
6537,87298,0
7039,44439,0
7550,70492,0
8049,446299,82796
8568,42686,0
9012,572015,208512
9513,35753,0
10033,145329,0
10549,44450,0
11050,70554,0
11531,1017820,654317
12037,457728,94225
12544,169442,0
13058,62945,0
13559,31352,0
14060,36578,0
14564,30081,0
15066,23514,0
15573,29611,0
16074,34782,0
16577,40061,0
17033,45356,0
17539,46158,0
18048,40932,0
18546,40061,0
19056,55248,0
19560,37857,0
20064,73633,0
20570,46296,0
21079,39191,0
21583,31352,0
22087,73232,0
22545,37449,0
23050,74038,0
23559,33094,0
24066,42674,0
24567,54535,0
25072,26998,0
25583,52638,0
26097,34836,0
26601,51853,0
27060,48226,0
27567,45287,0
28072,46158,0
28576,102666,0
29082,31352,0
29588,63783,0
30101,32223,0
30609,82142,0
31060,68141,0
31552,962545,599042
32077,49522,0
32561,652478,288975
33090,24385,0
33591,118195,0
34108,46158,0
34612,48840,0
35069,90512,0
35580,34836,0
36086,33965,0
36575,448830,85327
,,
,,
,,
