Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
32,567945,115387
502,939782,487224
1003,1755824,1303266
1511,2914148,2461590
2010,1778317,1325759
2521,682345,229787
3045,79447,0
3548,47900,0
4052,69989,0
4556,66952,0
5073,42919,0
5523,79275,0
6026,95262,0
6533,43545,0
7041,54432,0
7545,65456,0
8037,412201,0
8564,20874,0
9049,460127,7569
9529,24494,0
10028,71414,0
10539,43545,0
11039,74794,0
11554,58620,0
12031,759205,306647
12538,533588,81030
13040,73870,0
13555,49870,0
14057,37449,0
14559,27869,0
15063,29611,0
15566,32223,0
16069,50512,0
16573,48161,0
17028,31352,0
17531,25256,0
18045,42674,0
18545,36578,0
19048,47247,0
19551,49098,0
20059,31352,0
20551,648815,196257
21052,788396,335838
21552,706175,253617
22055,889091,436533
22556,846071,393513
23062,1236762,784204
23563,824560,372002
24083,62488,0
24571,838901,386343
25042,34836,0
25545,30481,0
26041,136131,0
26563,59090,0
27057,319168,0
27583,34836,0
28078,220472,0
28596,39529,0
29057,42892,0
29564,52254,0
30070,34836,0
30581,72292,0
31088,56277,0
31596,71850,0
32102,56219,0
32609,74572,0
33062,62774,0
33575,49587,0
34076,42674,0
34583,40932,0
35096,26127,0
35604,41885,0
36108,70281,0
36613,418161,0
,,
,,
,,
