Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
52,1584038,571239
498,1852974,840175
1000,1684210,671411
1505,2809861,1797062
2021,1367727,354928
2521,386625,0
3036,251924,0
3544,30481,0
4050,43545,0
4554,66797,0
5059,42832,0
5566,91252,0
6026,47900,0
6533,77179,0
7044,52289,0
7551,48840,0
8065,42674,0
8571,41872,0
9051,627304,0
9533,55738,0
10032,28740,0
10543,53125,0
11048,32693,0
11542,178833,0
12060,39762,0
12538,438006,0
13042,122929,0
13544,53376,0
14060,21146,0
14561,20901,0
15065,26127,0
15568,24385,0
16069,29611,0
16572,22643,0
17077,41803,0
17530,25256,0
18046,43981,0
18542,30481,0
19050,24385,0
19554,67931,0
20059,26127,0
20567,35707,0
21070,26127,0
21579,24385,0
22082,26998,0
22539,26127,0
23045,32332,0
23549,27869,0
24050,54172,0
24560,35707,0
25066,33965,0
25571,29611,0
26076,37449,0
26583,35707,0
27092,26127,0
27544,32223,0
28053,30481,0
28562,19160,0
29069,42674,0
29582,38320,0
30088,32223,0
30598,39460,0
31108,33448,0
31600,1003813,0
32070,46263,0
32570,120248,0
33080,47900,0
33590,55607,0
34099,40061,0
34608,48226,0
35111,39191,0
35572,46298,0
36083,28740,0
36571,455222,0
,,
,,
