Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
32,596567,116716
495,608277,128426
996,1493548,1013697
1500,3089843,2609992
2004,2103625,1623774
2502,3566366,3086515
3010,2944209,2464358
3524,883474,403623
4019,1882329,1402478
4517,2836572,2356721
5023,2712004,2232153
5522,3137797,2657946
6023,2229453,1749602
6529,1852766,1372915
7031,1650298,1170447
7533,1107073,627222
8055,198248,0
8510,125438,0
9002,321753,0
9521,76978,0
10028,61857,0
10524,296415,0
11017,766258,286407
11523,156961,0
12031,133500,0
12532,189001,0
13047,34836,0
13547,43580,0
14057,45287,0
14556,59233,0
15054,58025,0
15558,53464,0
16065,55475,0
16522,56277,0
17027,45097,0
17535,48771,0
18042,52778,0
18530,200275,0
19046,134742,0
19552,43545,0
20057,56277,0
20563,51922,0
21072,47982,0
21575,77660,0
22032,45750,0
22538,41402,0
23041,65926,0
23549,39191,0
24055,71152,0
24559,44416,0
25068,42484,0
25569,60092,0
26080,40932,0
26587,72531,0
27037,54466,0
27544,50214,0
28049,74234,0
28559,53561,0
29069,73965,0
29574,69811,0
30077,87837,0
30589,44416,0
31098,44839,0
31536,1512889,1033038
32040,926695,446844
32548,1025166,545315
33046,917772,437921
33556,946452,466601
34073,76651,0
34584,60803,0
35089,54667,0
35589,86427,0
36100,33965,0
36597,544770,64919
,,
,,
,,
