Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
7,1335441,510911
489,769222,0
989,1296644,472114
1493,2752370,1927840
1989,3528165,2703635
2492,3606829,2782299
2993,2278424,1453894
3498,3046229,2221699
3999,1602838,778308
4502,2951380,2126850
5003,3946675,3122145
5506,2257973,1433443
6008,2182689,1358159
6513,1478499,653969
7023,830458,5928
7537,751854,0
8033,1599685,775155
8536,1056098,231568
9036,1126946,302416
9515,61274,0
10020,77151,0
10528,107162,0
11028,55793,0
11516,827756,3226
12019,215599,0
12520,114585,0
13037,32894,0
13538,29611,0
14042,24385,0
14545,21772,0
15045,54172,0
15548,21772,0
16052,19649,0
16560,32223,0
17013,29611,0
17518,64447,0
18023,41803,0
18529,38320,0
19037,45287,0
19539,44416,0
20048,43028,0
20553,43545,0
21040,480396,0
21560,28740,0
22065,35707,0
22521,35707,0
23025,26998,0
23529,41422,0
24038,61373,0
24541,35707,0
25047,17418,0
25564,44416,0
26067,55005,0
26576,84616,0
27083,57549,0
27539,44955,0
28046,42571,0
28555,61572,0
29065,34836,0
29551,501906,0
30076,38331,0
30580,46158,0
31088,38589,0
31525,878258,53728
32048,36670,0
32537,602287,0
33065,22666,0
33568,38320,0
34078,50782,0
34583,83213,0
35092,53787,0
35597,49040,0
36057,32223,0
36551,364051,0
,,
,,
,,
