Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,1413828,757753
501,1190399,534324
1001,1510365,854290
1506,2822232,2166157
2008,3259227,2603152
2522,1982812,1326737
3011,1234989,578914
3537,1063723,407648
4042,1316373,660298
4549,50896,0
5032,897998,241923
5562,31364,0
6022,33094,0
6531,73164,0
7039,68281,0
7546,42073,0
8055,106465,0
8553,180824,0
9047,825481,169406
9567,686064,29989
10077,1417551,761476
10521,1090437,434362
11033,1095662,439587
11540,1108726,452651
12032,1153786,497711
12520,1014833,358758
13022,775917,119842
13521,1222947,566872
14042,1083627,427552
14551,1085211,429136
15056,1079986,423911
15536,1320150,664075
16059,749242,93167
16560,63863,0
17063,48708,0
17570,36578,0
18055,387185,0
18577,27737,0
19031,59228,0
19539,48038,0
20043,22643,0
20547,48508,0
21053,41541,0
21554,31691,0
22075,53865,0
22569,24385,0
23075,43683,0
23580,25256,0
24085,45826,0
24546,34859,0
25031,774370,118295
25542,33965,0
26049,34836,0
26566,27869,0
27068,72423,0
27576,29611,0
28086,45757,0
28596,35976,0
29054,56197,0
29559,62785,0
30066,40932,0
30571,42674,0
31082,29410,0
31589,67653,0
32094,48771,0
32602,24385,0
33093,236390,0
33564,25256,0
34072,42511,0
34583,38020,0
35089,56146,0
35599,27869,0
36108,33094,0
36595,586177,0
,,
,,
