Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
54,1021399,508207
538,1160861,647669
983,1668608,1155416
1490,1242308,729116
1990,2503690,1990498
2493,2915149,2401957
2998,2879966,2366774
3499,1464234,951042
4006,1638959,1125767
4520,48214,0
5042,178766,0
5553,34809,0
6057,40061,0
6566,52348,0
7027,58351,0
7538,66327,0
8042,34235,0
8553,32894,0
9048,229402,0
9549,240343,0
10069,71414,0
10526,33977,0
11039,49781,0
11539,49641,0
12018,368779,0
12521,134955,0
13021,78584,0
13536,13934,0
14040,37449,0
14540,26127,0
15043,36578,0
15546,33965,0
16047,29611,0
16551,26127,0
17058,39191,0
17564,31352,0
18070,35707,0
18577,29611,0
19029,41041,0
19535,33094,0
20044,24385,0
20545,30481,0
21055,89441,0
21555,26127,0
22061,33094,0
22572,29611,0
23072,29611,0
23578,22643,0
24082,48782,0
24538,38320,0
25044,22643,0
25536,850056,336864
26051,546061,32869
26565,1128157,614965
27063,1085919,572727
27572,1083469,570277
28077,1081728,568536
28581,1084340,571148
29091,936851,423659
29598,1094390,581198
30052,1095662,582470
30567,1117573,604381
31063,1094860,581668
31568,1091308,578116
32074,1110631,597439
32574,1100548,587356
33095,54237,0
33607,63445,0
34063,43144,0
34572,21772,0
35076,33094,0
35585,30865,0
36093,40034,0
36581,332297,0
,,
,,
,,
