Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,1327407,387045
501,819996,0
993,966021,25659
1498,2991964,2051602
1999,4438593,3498231
2510,3550764,2610402
3007,2268753,1328391
3508,1885385,945023
4020,1497908,557546
4528,104131,0
5034,363352,0
5556,58970,0
6018,34836,0
6522,81861,0
7029,62741,0
7538,82142,0
8035,55206,0
8551,57394,0
9060,43144,0
9562,389769,0
10031,26998,0
10535,50450,0
11042,50651,0
11547,70281,0
12059,32223,0
12540,1020316,79954
13045,156370,0
13547,180669,0
14061,12192,0
14564,28114,0
15066,20901,0
15569,32223,0
16071,17418,0
16576,26127,0
17026,34836,0
17529,25256,0
18028,157204,0
18544,17418,0
19046,35576,0
19559,42674,0
20063,22643,0
20568,22643,0
21075,34836,0
21579,40061,0
22086,20901,0
22540,29611,0
23044,38320,0
23550,34836,0
24043,390691,0
24558,29622,0
25063,26998,0
25569,51383,0
26074,26127,0
26587,38320,0
27098,27869,0
27562,39661,0
28041,742565,0
28540,1089493,149131
29065,1091308,150946
29566,1101758,161396
30076,1087824,147462
30580,1097003,156641
31079,1084340,143978
31574,1194667,254305
32093,1070962,130600
32597,1094791,154429
33099,1103500,163138
33558,1086082,145720
34066,1086082,145720
34566,1087824,147462
35080,82399,0
35588,34917,0
36098,41803,0
36587,486004,0
,,
,,
,,
