Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
24,1358936,823390
501,954327,418781
1018,959581,424035
1504,1555148,1019602
2008,3403804,2868258
2503,3429166,2893620
3007,3307742,2772196
3508,1922453,1386907
4014,1743008,1207462
4524,1263645,728099
5049,96780,0
5560,43826,0
6014,30481,0
6520,45287,0
7033,42305,0
7536,54867,0
8044,53395,0
8549,56801,0
9036,996329,460783
9563,34174,0
10071,45886,0
10570,61044,0
11030,63658,0
11516,377031,0
12008,978912,443366
12510,1549561,1014015
13017,1189834,654288
13519,1676902,1141356
14022,1054650,519104
14527,935305,399759
15033,51511,0
15540,28740,0
16031,219428,0
16528,585587,50041
17053,726199,190653
17565,1097404,561858
18050,1734814,1199268
18538,1863876,1328330
19041,1941866,1406320
19544,1155356,619810
20050,904399,368853
20553,1093920,558374
21060,1121390,585844
21514,1086953,551407
22019,1111653,576107
22523,1099460,563914
23025,994706,459160
23536,58592,0
24055,54042,0
24559,29611,0
25065,33094,0
25573,62705,0
26090,53996,0
26587,43545,0
27095,50512,0
27551,38320,0
28058,23514,0
28565,30481,0
29069,50512,0
29577,30481,0
30088,46158,0
30590,69341,0
31098,35707,0
31604,45356,0
32067,55406,0
32579,40689,0
33084,49911,0
33594,26127,0
34099,51653,0
34606,34836,0
35117,54604,0
35574,42865,0
36084,31352,0
36567,690726,155180
,,
,,
,,
