Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,456080,0
496,983679,458640
992,1667520,1142481
1496,2569483,2044444
2003,4837923,4312884
2505,5649264,5124225
3008,5083251,4558212
3509,3581274,3056235
4015,2890465,2365426
4522,599116,74077
5040,140526,0
5531,1001771,476732
6050,238311,0
6507,76379,0
7001,240159,0
7516,802712,277673
8005,1195831,670792
8525,53996,0
9026,134993,0
9537,62705,0
10044,60104,0
10551,65318,0
11047,142826,0
11559,100362,0
12037,658329,133290
12495,620237,95198
12999,165117,0
13512,47529,0
14020,53615,0
14519,57480,0
15020,55738,0
15526,55738,0
16025,78111,0
16528,50512,0
17033,61834,0
17543,57480,0
18047,59222,0
18559,76414,0
19048,126360,0
19560,64447,0
20065,72669,0
20517,114318,0
21041,90201,0
21532,91584,0
22039,60610,0
22541,71414,0
23046,74096,0
23556,72803,0
24053,145800,0
24562,67060,0
25065,82674,0
25571,63576,0
26076,80732,0
26580,153070,0
27037,110291,0
27543,104986,0
28046,83745,0
28551,107129,0
29054,72285,0
29563,76456,0
30070,109541,0
30572,102974,0
31078,108470,0
31591,111041,0
32096,83347,0
32543,191729,0
33053,76640,0
33553,101233,0
34054,88770,0
34559,82874,0
35051,358092,0
35580,84629,0
36080,113025,0
36577,116050,0
,,
,,
,,
