Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,1090184,169171
504,636698,0
997,1263209,342196
1505,2597273,1676260
2010,4144212,3223199
2529,1714347,793334
3028,416067,0
3547,37449,0
4053,58025,0
4540,1147302,226289
5046,121178,0
5517,165625,0
6020,114773,0
6529,101022,0
7043,45287,0
7550,38589,0
8040,387185,0
8566,28740,0
9027,26127,0
9539,41803,0
10045,56609,0
10552,19160,0
11070,78469,0
11543,809881,0
12046,126734,0
12552,34610,0
13064,21154,0
13571,17418,0
14077,27869,0
14572,22643,0
15075,25256,0
15530,29611,0
16030,26267,0
16532,36578,0
17037,40932,0
17542,31352,0
18051,26127,0
18560,32223,0
19062,54032,0
19570,27107,0
20075,25256,0
20583,33965,0
21094,29828,0
21542,38429,0
22048,32223,0
22554,21772,0
23057,44416,0
23561,29611,0
24074,39288,0
24573,33965,0
25081,33094,0
25592,32441,0
26095,36578,0
26557,44084,0
27060,58019,0
27570,33965,0
28076,37449,0
28587,33765,0
29094,38119,0
29600,49310,0
30108,32223,0
30564,54214,0
31078,30481,0
31577,322739,0
32087,67668,0
32574,638138,0
33102,27668,0
33609,38790,0
34116,38320,0
34577,32223,0
35081,43058,0
35586,98419,0
36095,30481,0
36587,548433,0
,,
,,
