Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,1495554,871779
499,1546830,923055
1002,2090262,1466487
1506,3608385,2984610
2002,4314939,3691164
2503,3404805,2781030
3007,1557053,933278
3519,1315512,691737
4032,634188,10413
4562,21169,0
5048,971825,348050
5550,560727,0
6033,88508,0
6523,78270,0
7038,47819,0
7545,47138,0
8053,53125,0
8558,56391,0
9043,654487,30712
9573,34870,0
10021,113902,0
10536,56077,0
11053,34673,0
11549,92994,0
12039,645308,21533
12538,439779,0
13041,126734,0
13544,113220,0
14061,29444,0
14564,20901,0
15058,243952,0
15570,27869,0
16073,25256,0
16575,30590,0
17075,25256,0
17538,46697,0
18039,201257,0
18548,35707,0
19050,55807,0
19556,42674,0
20059,32223,0
20564,36578,0
21071,26998,0
21574,50582,0
22080,62705,0
22585,33564,0
23093,25256,0
23548,38320,0
24057,62184,0
24558,27869,0
25062,44997,0
25575,73833,0
26073,24385,0
26579,44634,0
27083,37449,0
27591,42674,0
28100,39871,0
28558,48771,0
29067,36578,0
29589,35707,0
30089,42674,0
30597,29611,0
31106,32693,0
31563,53125,0
32071,33094,0
32579,47568,0
33087,80805,0
33581,986706,362931
34074,934834,311059
34581,1142135,518360
35084,1145082,521307
35591,1117750,493975
36049,1094078,470303
36547,1093606,469831
,,
,,
,,
