Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,1195842,953189
498,913617,670964
998,1676659,1434006
1498,2420206,2177553
2002,4188227,3945574
2504,3071306,2828653
3009,2599823,2357170
3537,1386898,1144245
4026,599937,357284
4550,38185,0
5030,885646,642993
5560,47980,0
6023,37919,0
6532,73576,0
7032,71158,0
7540,33765,0
8047,43144,0
8559,33965,0
9065,79970,0
9570,99502,0
10035,47121,0
10538,75907,0
11051,24385,0
11529,682960,440307
12028,110609,0
12532,86532,0
13047,12192,0
13549,31352,0
14054,29622,0
14554,32223,0
15057,18289,0
15557,29611,0
16060,23514,0
16569,42674,0
17083,22507,0
17578,20030,0
18033,29611,0
18540,25256,0
19046,22643,0
19554,32223,0
20057,16547,0
20561,27869,0
21068,32659,0
21572,31352,0
22076,20030,0
22581,25256,0
23087,29611,0
23591,29611,0
24049,56749,0
24537,194493,0
25057,20901,0
25567,36306,0
26073,51252,0
26584,41695,0
27092,43144,0
27602,41776,0
28107,52524,0
28573,38265,0
29082,52123,0
29579,43519,0
30088,33448,0
30593,45757,0
31101,36377,0
31610,51252,0
32113,40601,0
32573,27869,0
33081,41803,0
33598,35707,0
34109,32485,0
34617,57888,0
35075,28740,0
35595,55127,0
36074,448052,205399
36585,394355,151702
,,
,,
