Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
42,292469,0
485,840763,310066
981,1714208,1183511
1488,3237446,2706749
1990,4916597,4385900
2512,3260052,2729355
3020,2117475,1586778
3519,1113951,583254
4025,1289285,758588
4529,1118306,587609
5036,1106358,575661
5470,2011804,1481107
5980,867713,337016
6503,58219,0
7028,92452,0
7517,55876,0
8027,26998,0
8534,53996,0
9043,77317,0
9504,65563,0
10010,49641,0
10515,57429,0
11021,40932,0
11501,638337,107640
12008,146649,0
12510,55129,0
13011,114701,0
13526,14805,0
14028,26998,0
14531,25256,0
15036,26127,0
15538,22643,0
16042,32235,0
16548,33965,0
17053,27869,0
17509,30481,0
18015,25256,0
18520,38320,0
19022,41803,0
19527,20901,0
20038,31842,0
20540,38320,0
21049,27869,0
21551,40061,0
22062,29611,0
22565,28740,0
23015,38320,0
23521,30481,0
24027,27869,0
24533,33765,0
25040,22643,0
25551,58219,0
26061,29611,0
26567,35707,0
27084,32693,0
27534,49310,0
28043,26127,0
28554,35707,0
29055,53194,0
29566,28740,0
30072,37048,0
30579,32693,0
31037,36578,0
31543,147444,0
32053,42273,0
32547,659648,128951
33070,61181,0
33577,38810,0
34082,38320,0
34589,31352,0
35047,34836,0
35556,37449,0
36062,63136,0
36560,348977,0
,,
,,
