Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
40,543895,0
509,713189,113010
1011,1605027,1004848
1512,2609272,2009093
2022,2733693,2133514
2536,1065506,465327
3044,50512,0
3553,37939,0
4045,274955,0
4567,56609,0
5025,67490,0
5526,114365,0
6021,299220,0
6539,74435,0
7050,63313,0
7562,70080,0
8057,641644,41465
8525,77385,0
9038,31352,0
9541,83414,0
10046,53125,0
10554,96076,0
11064,49579,0
11568,58025,0
12032,65525,0
12519,909416,309237
13023,146702,0
13528,55129,0
14043,21795,0
14545,33094,0
15046,25256,0
15551,26998,0
16052,19160,0
16555,26998,0
17056,31352,0
17563,38320,0
18073,55221,0
18579,23514,0
19081,31352,0
19588,41803,0
20041,32223,0
20547,56609,0
21052,24385,0
21556,33094,0
22064,24385,0
22571,37395,0
23076,45287,0
23580,35707,0
24088,33965,0
24593,43815,0
25095,26127,0
25549,36578,0
26053,26127,0
26564,32223,0
27068,51992,0
27584,59629,0
28084,46766,0
28593,30481,0
29101,33965,0
29610,48909,0
30066,33094,0
30573,62242,0
31087,41531,0
31585,383612,0
32093,87038,0
32604,115706,0
33111,24397,0
33614,48840,0
34124,32729,0
34582,36306,0
35089,38320,0
35596,93934,0
36103,51853,0
36592,607620,7441
,,
,,
,,
