Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
68,1417833,651556
483,1498549,732272
993,1742332,976055
1498,2337450,1571173
2006,2767656,2001379
2512,2753316,1987039
3014,2695955,1929678
3518,2093667,1327390
4028,709721,0
4535,488361,0
5048,362397,0
5556,273750,0
5997,361152,0
6493,501906,0
7017,32023,0
7521,105795,0
8033,34435,0
8544,34836,0
9049,41803,0
9556,41803,0
10064,43545,0
10521,39191,0
11008,1175895,409618
11515,254191,0
12015,79792,0
12530,15676,0
13032,53125,0
13535,29611,0
14037,24385,0
14541,37449,0
15043,24385,0
15547,17418,0
16053,31352,0
16559,34636,0
17065,36578,0
17571,61572,0
18024,46681,0
18531,40932,0
19031,44416,0
19530,217769,0
20045,27668,0
20552,32023,0
21056,41001,0
21568,45626,0
22068,34836,0
22576,32894,0
23035,37449,0
23534,61560,0
24041,37919,0
24548,41001,0
25053,27869,0
25562,41001,0
26068,96415,0
26579,40932,0
27080,53934,0
27586,33965,0
28042,46158,0
28551,23514,0
29062,32223,0
29573,39209,0
30079,44416,0
30587,51722,0
31091,338736,0
31564,51438,0
32045,1046833,280556
32569,49641,0
33072,32023,0
33576,63576,0
34092,33094,0
34576,423035,0
35100,25055,0
35558,33965,0
36074,30481,0
36579,28339,0
37071,702669,0
,,
