Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,1204097,683441
494,1842366,1321710
992,2042541,1521885
1504,3655758,3135102
1998,4043944,3523288
2499,3363754,2843098
3003,1946528,1425872
3506,1575158,1054502
4008,1200146,679490
4511,1393946,873290
5030,1147864,627208
5526,2132676,1612020
6049,80769,0
6553,84806,0
7057,61834,0
7510,148901,0
8024,63576,0
8522,61834,0
9027,61834,0
9532,87091,0
10035,60963,0
10528,378014,0
11055,76640,0
11526,783271,262615
12034,465649,0
12541,212960,0
13053,55886,0
13556,74327,0
14061,54867,0
14564,74790,0
15064,53996,0
15524,72395,0
16028,59222,0
16528,66189,0
17029,95965,0
17536,67931,0
18040,76123,0
18547,80913,0
19053,101908,0
19556,106458,0
20059,53996,0
20563,105300,0
21066,72285,0
21569,61834,0
22074,67060,0
22533,61834,0
23037,67931,0
23543,67387,0
24046,66516,0
24551,72340,0
25057,72285,0
25562,90575,0
26073,75769,0
26580,77000,0
27083,122854,0
27590,66516,0
28041,66026,0
28545,91583,0
29049,61916,0
29552,85355,0
30055,82805,0
30560,71938,0
31067,78028,0
31554,1046833,526177
32075,54878,0
32560,641668,121012
33080,61834,0
33583,69684,0
34087,78921,0
34596,82473,0
35107,73156,0
35557,84886,0
36061,65318,0
36544,711080,190424
,,
,,
