Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
27,457305,14796
497,899193,456684
1000,1894319,1451810
1504,2622731,2180222
1998,2198901,1756392
2504,2338796,1896287
3011,308481,0
3533,67060,0
4032,150793,0
4529,269222,0
5053,64556,0
5550,87844,0
6039,913951,471442
6541,1095114,652605
7046,960792,518283
7511,109922,0
8016,61857,0
8522,63576,0
9026,69237,0
9528,75769,0
10021,81040,0
10534,68802,0
11042,61347,0
11555,95528,0
12047,229013,0
12534,393169,0
13039,273747,0
13543,273350,0
14058,53479,0
14559,76640,0
15012,55738,0
15514,51383,0
16016,59222,0
16520,57099,0
17022,81458,0
17529,69672,0
18033,63576,0
18537,61834,0
19045,85135,0
19546,74898,0
20049,101101,0
20559,48226,0
21064,64883,0
21571,55738,0
22074,60963,0
22527,61834,0
23027,66189,0
23533,69672,0
24039,60963,0
24541,67931,0
25050,65318,0
25551,57480,0
26061,74735,0
26563,65155,0
27069,70244,0
27571,71414,0
28081,62787,0
28578,289419,0
29037,60092,0
29542,70272,0
30050,64447,0
30553,59692,0
31058,94666,0
31560,184596,0
32066,62705,0
32564,79389,0
33077,294019,0
33585,73680,0
34085,62705,0
34593,60963,0
35048,66189,0
35550,65823,0
36060,69272,0
36547,870638,428129
,,
,,
