Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,930261,719645
497,1708484,1497868
994,1352917,1142301
1501,1880566,1669950
2021,1305094,1094478
2525,423268,212652
3018,1435901,1225285
3511,1816416,1605800
4014,3329339,3118723
4515,3483175,3272559
5016,4162017,3951401
5521,3663809,3453193
6022,4293260,4082644
6525,3836185,3625569
7026,3852170,3641554
7535,3498741,3288125
8030,3381619,3171003
8534,2254599,2043983
8984,2129103,1918487
9488,985273,774657
9995,873917,663301
10523,1138809,928193
11032,1104371,893755
11530,1162166,951550
12016,2504613,2293997
12516,1757389,1546773
13016,3117414,2906798
13527,1461883,1251267
14043,1102787,892171
14547,1088695,878079
15030,1101376,890760
15551,74314,0
16055,109020,0
16557,40061,0
17046,357843,147227
17561,29622,0
18004,415865,205249
18522,15687,0
19026,30100,0
19534,33094,0
20038,34836,0
20548,36578,0
21049,25256,0
21555,32223,0
22059,39191,0
22563,37449,0
23067,28740,0
23521,29611,0
24027,49179,0
24535,41803,0
25046,27869,0
25546,36578,0
26058,52192,0
26564,72092,0
27075,34836,0
27579,33965,0
28038,45201,0
28549,51383,0
29052,32223,0
29559,26998,0
30068,37258,0
30577,60901,0
31086,32223,0
31594,69009,0
32056,44416,0
32558,71822,0
33064,76074,0
33572,46049,0
34079,47499,0
34587,40531,0
35088,46866,0
35596,34836,0
36104,37048,0
36545,544927,334311
37057,782729,572113
,,
,,
,,
