Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,940251,326112
485,1153049,538910
991,1521178,907039
1499,1348097,733958
1996,2494604,1880465
2518,492095,0
3005,1311452,697313
3509,1665244,1051105
4011,2497446,1883307
4511,3187319,2573180
5013,4256023,3641884
5525,2470104,1855965
6023,3161402,2547263
6522,3547619,2933480
7025,3273827,2659688
7532,2210389,1596250
8029,2616048,2001909
8549,2410929,1796790
9041,2512862,1898723
9500,1483861,869722
10001,1462351,848212
10505,2286738,1672599
11002,2327521,1713382
11502,2039088,1424949
12003,1301557,687418
12509,1085211,471072
13010,1563820,949681
13512,1112524,498385
14020,317701,0
14520,252921,0
15037,36624,0
15544,39191,0
16048,40932,0
16556,34847,0
17061,33965,0
17519,35816,0
18008,229402,0
18527,28740,0
19035,36578,0
19542,31216,0
20047,22643,0
20553,26127,0
21059,22643,0
21565,31352,0
22069,26998,0
22527,20520,0
23034,23623,0
23534,30481,0
24035,64276,0
24551,49016,0
25057,49510,0
25569,33067,0
26068,40061,0
26575,33965,0
27080,48169,0
27585,40171,0
28043,35707,0
28549,41202,0
29057,44015,0
29564,35707,0
30069,33094,0
30583,57549,0
31083,55337,0
31591,31352,0
32051,33965,0
32559,48281,0
33062,81202,0
33572,44498,0
34078,67868,0
34588,44090,0
35098,33965,0
35605,53125,0
36058,74905,0
36548,628926,14787
,,
,,
,,
