Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,1201617,779328
493,1387935,965646
996,2128101,1705812
1494,3157050,2734761
1995,4784064,4361775
2499,3276723,2854434
3004,2566545,2144256
3503,4606389,4184100
4008,3961210,3538921
4511,2746059,2323770
5015,3588608,3166319
5515,3082446,2660157
6019,3832268,3409979
6522,2570051,2147762
7026,2144153,1721864
7540,833816,411527
7999,544927,122638
8522,46181,0
9035,76157,0
9534,105301,0
10035,196992,0
10544,78188,0
11039,554148,131859
11568,71376,0
11998,592178,169889
12499,132332,0
13000,182758,0
13516,23537,0
14019,34836,0
14524,29611,0
15025,39191,0
15529,60092,0
16033,27488,0
16540,33965,0
17038,48771,0
17541,43545,0
18051,86007,0
18556,15676,0
19062,44416,0
19571,31352,0
20023,31352,0
20533,32693,0
21039,28740,0
21541,40932,0
22028,630968,208679
22550,23514,0
23057,62843,0
23563,25256,0
24068,51383,0
24560,190425,0
25076,27869,0
25534,39191,0
26039,44416,0
26546,64184,0
27049,57417,0
27556,55475,0
28064,60901,0
28575,124823,0
29079,57217,0
29585,24385,0
30095,28740,0
30549,40279,0
31057,62443,0
31561,36578,0
32067,91991,0
32575,33094,0
33088,77988,0
33589,40801,0
34100,46681,0
34606,41001,0
35064,41803,0
35570,40061,0
36081,40061,0
36566,634474,212185
,,
,,
,,
