Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,72174,0
471,703910,348522
975,1879592,1524204
1483,2797370,2441982
1972,3302160,2946772
2475,2252444,1897056
2984,3522964,3167576
3479,3077102,2721714
3995,977277,621889
4494,1719477,1364089
5000,2552669,2197281
5502,1269125,913737
6000,1633439,1278051
6511,466718,111330
7017,230173,0
7518,347415,0
8014,1061173,705785
8522,569215,213827
9026,411417,56029
9532,328762,0
9981,398825,43437
10484,373806,18418
10987,496020,140632
11494,299993,0
11981,1481291,1125903
12486,495493,140105
12992,426330,70942
13494,516390,161002
14003,242718,0
14506,267563,0
15008,273297,0
15510,252274,0
16004,1089854,734466
16513,293787,0
17016,326430,0
17522,236916,0
18022,326430,0
18524,338088,0
19024,1079020,723632
19526,307795,0
20030,343927,0
20531,340420,0
21036,279719,0
21488,261830,0
21995,328762,0
22493,364982,9594
22997,326430,0
23502,232295,0
24003,340420,0
24504,382091,26703
25008,472780,117392
25514,342752,0
26019,340420,0
26521,397790,42402
27025,359861,4473
27528,384880,29492
28030,398825,43437
28532,489196,133808
29038,384880,29492
29539,373724,18336
30044,361825,6437
30496,435082,79694
31000,333425,0
31502,1383514,1028126
32008,353883,0
32511,446956,91568
33013,479347,123959
33513,1326310,970922
34016,1412508,1057120
34522,494369,138981
35025,396036,40648
35529,358489,3101
36030,383845,28457
36531,799112,443724
,,
,,
,,
