Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,1040565,563994
494,803722,327151
996,1649055,1172484
1498,2512830,2036259
2000,3429165,2952594
2503,1073780,597209
3011,3761133,3284562
3545,4234186,3757615
4016,2086497,1609926
4514,918176,441605
5021,1536225,1059654
5528,1350260,873689
6039,48962,0
6549,40096,0
7004,469405,0
7514,24408,0
8022,101474,0
8532,36658,0
9037,309740,0
9542,71609,0
10051,73443,0
10557,42720,0
11014,36601,0
11518,128492,0
12027,63725,0
12527,592603,116032
13029,80377,0
13531,123740,0
14034,31479,0
14535,16547,0
15038,25313,0
15542,33163,0
16043,32292,0
16547,30550,0
17049,165117,0
17555,340344,0
18060,29656,0
18514,52346,0
19020,33152,0
19526,46250,0
20034,34905,0
20541,39259,0
21050,58442,0
21552,54924,0
22058,37541,0
22565,38388,0
23071,38400,0
23525,46273,0
24031,61124,0
24534,653604,177033
25038,776279,299708
25539,75420,0
26044,1168178,691607
26550,1110782,634211
27055,1113552,636981
27562,1121390,644819
28066,1519993,1043422
28571,1797706,1321135
29076,1127487,650916
29527,1138095,661524
30035,1128515,651944
30539,1106428,629857
31041,1185655,709084
31556,61216,0
32061,182776,0
32571,35753,0
33076,55899,0
33584,60265,0
34038,48862,0
34545,49733,0
35053,51475,0
35560,61147,0
36064,50627,0
36562,437757,0
,,
,,
