Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
65,1174631,215039
502,994015,34423
991,1841917,882325
1493,2048710,1089118
1996,3709006,2749414
2503,2889455,1929863
3004,1303315,343723
3512,170247,0
4017,1105947,146355
4529,516658,0
5036,153990,0
5545,321662,0
6047,178539,0
6563,215639,0
7059,153990,0
7541,967962,8370
8058,228478,0
8565,183003,0
9065,335278,0
9531,231226,0
10028,149527,0
10531,158454,0
11032,143947,0
11533,308464,0
12046,186736,0
12528,1151998,192406
13032,516025,0
13535,769927,0
14052,106752,0
14554,147295,0
15055,225180,0
15559,157338,0
16063,148411,0
16564,165477,0
17070,118526,0
17556,1233256,273664
18063,1298387,338795
18556,860191,0
19008,1243859,284267
19512,1373498,413906
20017,1220395,260803
20522,1287465,327873
21024,1190749,231157
21528,974072,14480
22031,1233235,273643
22536,1201426,241834
23039,1200329,240737
23547,1228222,268630
24047,1205339,245747
24551,1341221,381629
25059,244170,0
25571,339684,0
26081,106287,0
26588,197413,0
27041,148411,0
27548,149527,0
28038,989472,29880
28557,116768,0
29063,149105,0
29567,131290,0
30069,178539,0
30567,199260,0
31076,150642,0
31574,223560,0
32080,171561,0
32587,172960,0
33092,136136,0
33596,178327,0
34053,147893,0
34552,173685,0
35057,194999,0
35564,202205,0
36066,204241,0
36566,593960,0
,,
,,
