Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
61,913292,478315
493,886219,451242
996,1463985,1029008
1497,2071308,1636331
2002,3723640,3288663
2504,2128923,1693946
3009,1734937,1299960
3505,2490921,2055944
4012,4472094,4037117
4526,2507516,2072539
5018,3265309,2830332
5518,3240397,2805420
6025,1867824,1432847
6521,2588191,2153214
7041,420792,0
7531,2131139,1696162
8047,1845816,1410839
8536,2201872,1766895
9050,1281827,846850
9552,1281156,846179
10017,1399008,964031
10520,1103989,669012
11021,914293,479316
11517,1191259,756282
12040,1097758,662781
12513,1422734,987757
13016,1410590,975613
13528,1165005,730028
14046,1138566,703589
14552,624120,189143
15067,33094,0
15572,24385,0
16022,34836,0
16528,26127,0
17028,29338,0
17519,339116,0
18039,33094,0
18543,50582,0
19050,32851,0
19553,47900,0
20061,47138,0
20561,36377,0
21067,40932,0
21574,26127,0
22080,22643,0
22540,39191,0
23040,44416,0
23543,33094,0
24049,54008,0
24555,30081,0
25061,44084,0
25570,36578,0
26075,50921,0
26574,43654,0
27088,65187,0
27544,68068,0
28053,51074,0
28557,37449,0
29070,52392,0
29578,36177,0
30082,39661,0
30590,49040,0
31094,31352,0
31553,41072,0
32064,55548,0
32570,38320,0
33076,42474,0
33583,48840,0
34094,30238,0
34602,39789,0
35107,49641,0
35562,78411,0
36069,57618,0
36571,310173,0
,,
,,
,,
