Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
21,1297436,1104141
492,1539133,1345838
987,1260322,1067027
1489,1890674,1697379
1996,2799029,2605734
2502,1964067,1770772
3009,1755888,1562593
3516,2069533,1876238
4006,3145267,2951972
4507,3089999,2896704
5011,2806129,2612834
5513,2342856,2149561
6015,2142058,1948763
6522,2984810,2791515
7027,1233264,1039969
7546,1235154,1041859
8039,1620093,1426798
8488,617753,424458
9012,44073,0
9522,107467,0
10020,377049,183754
10534,76709,0
11020,765992,572697
11517,308696,115401
12024,184519,0
12525,99078,0
13041,23759,0
13544,36578,0
14040,457427,264132
14536,26127,0
15050,47946,0
15553,47900,0
16057,17418,0
16515,52173,0
17018,42674,0
17525,35952,0
18014,344164,150869
18533,40073,0
19039,33965,0
19545,41803,0
20052,35517,0
20555,60963,0
21048,1067737,874442
21569,703398,510103
22019,1108795,915500
22522,1103099,909804
23032,1100888,907593
23535,1100888,907593
24029,1108228,914933
24550,889855,696560
25045,1191136,997841
25555,1105242,911947
26056,1103970,910675
26563,1097404,904109
27068,1074446,881151
27566,1116304,923009
28027,30504,0
28551,46181,0
29052,33094,0
29564,64184,0
30070,37919,0
30579,59537,0
31089,39544,0
31590,53595,0
32045,146534,0
32558,33094,0
33067,31352,0
33572,33106,0
34083,38990,0
34592,34836,0
35077,587947,394652
35557,53996,0
36073,39191,0
36563,410478,217183
,,
,,
