Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,365101,0
512,492723,0
1005,1433496,897524
1500,2957669,2421697
2007,4840532,4304560
2520,2091636,1555664
3037,130495,0
3541,68940,0
4043,52446,0
4549,63604,0
5060,40061,0
5567,162000,0
6024,49722,0
6534,78013,0
7040,59159,0
7550,45528,0
8030,695499,159527
8560,32292,0
9076,73326,0
9575,69410,0
10011,50111,0
10541,38401,0
11046,38715,0
11557,86966,0
12030,816505,280533
12535,963125,427153
13037,861930,325958
13540,819144,283172
14042,817390,281418
14557,80123,0
15062,26998,0
15564,24385,0
16064,52254,0
16566,27869,0
17070,20901,0
17574,40932,0
18080,40061,0
18535,27869,0
19033,145248,0
19543,45287,0
20048,31352,0
20554,35707,0
21057,28740,0
21564,35463,0
22070,37503,0
22575,46757,0
23080,37449,0
23584,26127,0
24072,337720,0
24546,25365,0
25038,124761,0
25551,29611,0
26063,51121,0
26570,60500,0
27081,65795,0
27591,33983,0
28100,66505,0
28602,88978,0
29063,50920,0
29570,70350,0
30076,60963,0
30590,29611,0
31088,35054,0
31596,380551,0
32107,21772,0
32595,985809,449837
33059,112443,0
33572,51560,0
34082,37449,0
34593,34836,0
35100,31352,0
35607,41202,0
36115,36578,0
36606,337986,0
37094,766806,230834
,,
