Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,1298508,801280
497,1147686,650458
997,1552505,1055277
1500,2405071,1907843
1997,4078119,3580891
2504,3629428,3132200
3003,4656840,4159612
3503,5916157,5418929
4007,4166284,3669056
4509,1531871,1034643
5010,2232021,1734793
5538,273974,0
6030,226540,0
6546,86277,0
7054,57480,0
7554,55738,0
8042,587947,90719
8514,46158,0
9011,138737,0
9526,67071,0
10018,241924,0
10532,58351,0
11029,210124,0
11542,75849,0
12023,997918,500690
12531,333194,0
13040,181715,0
13536,176571,0
14047,53545,0
14554,56310,0
15058,54323,0
15558,47029,0
16050,172062,0
16548,788710,291482
17048,1104194,606966
17552,1036000,538772
18053,1093360,596132
18507,1315320,818092
19007,1097024,599796
19508,1091607,594379
20033,92328,0
20542,47029,0
21048,63576,0
21548,103375,0
22049,110160,0
22549,239673,0
23057,48771,0
23565,52254,0
24068,240156,0
24576,62774,0
25079,75306,0
25534,52394,0
26043,68339,0
26550,77620,0
27047,272045,0
27557,68882,0
28067,60562,0
28572,57079,0
29081,58351,0
29580,155243,0
30089,119321,0
30594,91653,0
31048,59623,0
31554,79792,0
32060,94466,0
32568,94265,0
33080,63413,0
33579,72285,0
34088,59222,0
34590,61834,0
35099,51383,0
35601,88570,0
36112,53588,0
36544,887899,390671
,,
,,
