Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
22,1025270,363977
500,942420,281127
992,1248787,587494
1494,1902664,1241371
1998,2939390,2278097
2498,4006592,3345299
3002,3320200,2658907
3503,4674811,4013518
4006,5366992,4705699
4511,3775680,3114387
5018,2012968,1351675
5521,1230313,569020
6029,1121947,460654
6540,555665,0
7058,102104,0
7544,192178,0
8056,53996,0
8556,146382,0
9012,285341,0
9526,88982,0
10033,254333,0
10512,570032,0
11016,283079,0
11517,237769,0
12036,57761,0
12540,53996,0
13042,58752,0
13550,52091,0
14055,68394,0
14560,50512,0
15062,61834,0
15559,79227,0
16052,844188,182895
16543,1315568,654275
17052,1204367,543074
17503,1134140,472847
18008,1409803,748510
18514,1299492,638199
19015,1648773,987480
19522,960053,298760
20025,1142229,480936
20531,1160719,499426
21032,1129785,468492
21539,1112209,450916
22043,1122818,461525
22545,1121211,459918
23056,271544,0
23560,89956,0
24070,236746,0
24537,65352,0
25047,73810,0
25550,96408,0
26054,60162,0
26565,75089,0
27060,306084,0
27566,127209,0
28069,115020,0
28576,71483,0
29083,75161,0
29592,59961,0
30049,69894,0
30558,65999,0
31058,71414,0
31566,68871,0
32067,92730,0
32573,78111,0
33077,95320,0
33581,78119,0
34088,82540,0
34597,68802,0
35099,110681,0
35604,58351,0
36059,77547,0
36553,448830,0
37069,705961,44668
,,
,,
,,
