Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
9,1404749,687863
496,983545,266659
991,1303314,586428
1493,2327876,1610990
2014,1419235,702349
2520,124105,0
3011,1611421,894535
3513,1489146,772260
4011,2153635,1436749
4514,2411153,1694267
5018,3367279,2650393
5517,3634455,2917569
6027,1944335,1227449
6551,339710,0
7037,1945184,1228298
7539,891212,174326
8011,153630,0
8498,1802957,1086071
8999,2506541,1789655
9515,1668278,951392
10007,2108954,1392068
10522,1406555,689669
11030,1262938,546052
11533,201142,0
12022,803050,86164
12520,566652,0
13024,218578,0
13525,171584,0
14042,81573,0
14544,56255,0
15044,72531,0
15548,66189,0
16052,50512,0
16555,44416,0
17058,52962,0
17567,72297,0
18019,239761,0
18523,112023,0
19023,116640,0
19532,50131,0
20040,56582,0
20548,50512,0
21052,75437,0
21552,53125,0
22059,66469,0
22560,111780,0
23072,83499,0
23525,62705,0
24016,279295,0
24532,100001,0
25039,68802,0
25541,76995,0
26052,58759,0
26562,57426,0
27063,71414,0
27569,118789,0
28079,89269,0
28581,99283,0
29028,92339,0
29538,55738,0
30042,54867,0
30552,59575,0
31053,59222,0
31560,56609,0
32068,63229,0
32571,59222,0
33079,60092,0
33587,68332,0
34089,72893,0
34544,56609,0
35053,81267,0
35556,68802,0
36058,63305,0
36546,807576,90690
,,
,,
,,
