Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,696624,361953
493,929475,594804
992,1569262,1234591
1496,2495898,2161227
2020,2094389,1759718
2527,85968,0
3007,1677829,1343158
3510,1447567,1112896
4007,2094267,1759596
4515,2351443,2016772
5017,2435134,2100463
5528,2589605,2254934
6017,2516061,2181390
6518,2598235,2263564
7026,1407564,1072893
7552,104819,0
8038,1142296,807625
8542,1639218,1304547
8991,2210598,1875927
9510,1494264,1159593
10012,2206130,1871459
10506,2939416,2604745
11020,1687895,1353224
11508,2163545,1828874
12021,878271,543600
12510,2239826,1905155
13010,2803929,2469258
13516,2271896,1937225
14017,1110468,775797
14520,1131684,797013
15028,1877542,1542871
15536,443010,108339
16052,54890,0
16554,47911,0
17057,57480,0
17506,123442,0
18003,562773,228102
18518,50214,0
19024,51383,0
19526,68802,0
20038,45614,0
20536,60963,0
21040,45287,0
21545,50512,0
22047,64623,0
22535,427779,93108
23054,53125,0
23558,41803,0
24061,55738,0
24570,48771,0
25027,52254,0
25528,53125,0
26030,52254,0
26537,56609,0
27045,57480,0
27551,53996,0
28056,51383,0
28558,50512,0
29062,58351,0
29567,63141,0
30071,153570,0
30528,61834,0
31035,55738,0
31545,47900,0
32039,382834,48163
32553,41803,0
33057,93464,0
33560,72531,0
34066,93533,0
34573,102712,0
35086,122284,0
35582,68870,0
36086,51383,0
36586,422038,87367
,,
,,
