Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
3,1760521,856533
486,1197405,293417
992,1025323,121335
1492,1584590,680602
1993,2638594,1734606
2499,2509532,1605544
3008,2652934,1748946
3509,2760222,1856234
4020,2674445,1770457
4524,2825017,1921029
5023,2581233,1677245
5522,2122347,1218359
6024,1634781,730793
6527,1563080,659092
6979,1663461,759473
7483,1598930,694942
7989,1102128,198140
8494,841739,0
8996,859983,0
9498,780068,0
9998,1624922,720934
10501,952392,48404
11007,1022210,118222
11508,1027187,123199
12007,2254677,1350689
12509,2078219,1174231
13018,1129461,225473
13514,1027197,123209
14019,1133568,229580
14524,1112877,208889
15025,922460,18472
15527,1127560,223572
16028,1047116,143128
16535,766821,0
17036,1096986,192998
17538,1161332,257344
18040,789965,0
18542,992288,88300
18996,736928,0
19498,997265,93277
19999,1057109,153121
20503,1540462,636474
21004,1027177,123189
21507,969296,65308
22013,716047,0
22512,1166961,262973
23016,1071273,167285
23522,616011,0
24023,779494,0
24527,766705,0
25025,1376817,472829
25531,714174,0
26032,1136891,232903
26535,1037151,133163
27040,987281,83293
27540,1355238,451250
28045,1007229,103241
28547,1012207,108219
29049,1072051,168063
29551,1126908,222920
30053,1067064,163076
30504,1101982,197994
31008,977307,73319
31510,1002242,98254
32012,1375005,471017
32520,674661,0
33018,1012226,108238
33524,1007229,103241
34028,684950,0
34530,750060,0
35031,766476,0
35529,1072080,168092
36038,1051377,147389
36541,1116963,212975
37038,1592235,688247
,,
,,
