Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,684298,114587
520,249269,0
1015,1090400,520689
1513,2275009,1705298
2013,3193994,2624283
2519,2578208,2008497
3012,2880474,2310763
3519,1992464,1422753
4024,1400419,830708
4530,1823282,1253571
5030,1381574,811863
5539,835793,266082
6060,389109,0
6515,673387,103676
7028,59452,0
7521,556142,0
8026,34905,0
8555,44250,0
9061,45832,0
9550,1117566,547855
10050,574780,5069
10505,569787,76
11045,56773,0
11511,633390,63679
12016,1462891,893180
12520,332690,0
13040,77041,0
13540,40769,0
14047,29338,0
14544,25256,0
15046,37718,0
15548,114912,0
16057,26998,0
16560,40061,0
17065,31352,0
17574,25267,0
18076,29611,0
18535,40932,0
19037,53561,0
19543,78405,0
20043,113646,0
20555,40415,0
21055,33094,0
21560,36578,0
22068,26372,0
22575,46920,0
23076,45310,0
23581,27869,0
24085,46227,0
24540,45043,0
25040,33965,0
25549,31352,0
26063,52254,0
26570,41402,0
27081,31352,0
27591,29611,0
28095,55807,0
28553,24385,0
29056,46298,0
29562,33094,0
30075,44015,0
30582,41803,0
31084,41123,0
31577,1150721,581010
32099,36578,0
32560,43845,0
33064,47029,0
33573,63113,0
34081,40601,0
34595,48708,0
35100,52593,0
35608,88729,0
36068,30481,0
36565,156183,0
37073,848031,278320
,,
,,
,,
