Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,1301345,729267
500,1295256,723178
1010,879965,307887
1506,2890581,2318503
2008,3446357,2874279
2505,3459402,2887324
3014,2784648,2212570
3534,712640,140562
4031,453469,0
4526,476732,0
5047,135686,0
5557,31152,0
6064,31352,0
6523,48771,0
7028,43545,0
7535,34836,0
8043,28740,0
8551,42674,0
9049,503257,0
9547,74990,0
10075,57853,0
10534,45682,0
11038,35585,0
11545,37460,0
12050,78531,0
12533,673988,101910
13034,345617,0
13537,193285,0
14039,106753,0
14554,20030,0
15057,29633,0
15558,32223,0
16061,23514,0
16550,473226,0
17056,390078,0
17557,966561,394483
18056,1014437,442359
18511,1136910,564832
19016,1110782,538704
19521,1109911,537833
20025,1117592,545514
20532,821996,249918
21034,1123687,551609
21560,1119045,546967
22070,1090437,518359
22570,1090927,518849
23079,1093519,521441
23580,1095261,523183
24062,455092,0
24583,62792,0
25046,49722,0
25543,47568,0
26051,62042,0
26553,75707,0
27068,51522,0
27574,33965,0
28083,47167,0
28593,35707,0
29049,71421,0
29561,28087,0
30075,39002,0
30578,39460,0
31088,39191,0
31588,50512,0
32095,32223,0
32597,63576,0
33108,34836,0
33566,39683,0
34078,42944,0
34584,32223,0
35101,28740,0
35611,61502,0
36114,32693,0
36560,394963,0
,,
,,
,,
