Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,711186,403543
498,1410433,1102790
1003,2203047,1895404
1498,1448054,1140411
2006,2971128,2663485
2516,3608211,3300568
3006,3001902,2694259
3512,1915205,1607562
4024,1809930,1502287
4532,133788,0
5043,216003,0
5546,788710,481067
6021,61124,0
6525,66327,0
7040,43545,0
7552,58019,0
8063,29611,0
8571,40061,0
9075,43382,0
9528,47499,0
10030,99639,0
10539,39191,0
11059,37803,0
11555,141621,0
12055,727686,420043
12552,435000,127357
13054,53669,0
13556,128454,0
14070,37083,0
14573,33965,0
15027,18289,0
15533,17418,0
16029,33094,0
16532,26127,0
17037,24385,0
17540,54867,0
18037,77976,0
18554,17418,0
19060,20901,0
19563,29611,0
20070,29611,0
20573,34836,0
21080,25256,0
21536,31352,0
22041,40061,0
22550,34836,0
23051,34836,0
23556,39191,0
24063,27869,0
24568,47029,0
25076,42944,0
25576,23514,0
26084,70572,0
26594,47900,0
27048,44886,0
27553,31352,0
28064,35707,0
28567,35707,0
29075,32894,0
29583,26998,0
30091,29611,0
30599,40061,0
31088,936129,628486
31537,1225291,917648
32067,1092178,784535
32564,1100017,792374
33076,1099854,792211
33578,1087824,780181
34082,1086953,779310
34590,912552,604909
35097,1087824,780181
35604,1107855,800212
36107,1086953,779310
36608,1252367,944724
,,
,,
