Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
57,394622,0
509,723158,181248
1007,1301763,759853
1513,2579434,2037524
2017,1897372,1355462
2522,1916443,1374533
3020,3370390,2828480
3530,4748202,4206292
4028,4841207,4299297
4528,3347836,2805926
5030,2690718,2148808
5538,2683281,2141371
6037,2505277,1963367
6540,3171377,2629467
6995,2399164,1857254
7500,3220840,2678930
8004,3397413,2855503
8501,2732828,2190918
9010,2243533,1701623
9513,1934643,1392733
10015,1274559,732649
10521,1272142,730232
11025,115304,0
11538,203449,0
12050,722269,180359
12537,704675,162765
13042,517348,0
13543,148948,0
14045,464493,0
14548,123538,0
14998,825843,283933
15501,838901,296991
16003,843888,301978
16526,62027,0
17018,128044,0
17539,38320,0
18038,65329,0
18546,52254,0
19036,179536,0
19555,33965,0
20058,46158,0
20563,53125,0
21053,164160,0
21571,40932,0
22077,50512,0
22529,39191,0
23030,110160,0
23540,44416,0
24028,534093,0
24551,32577,0
25053,100369,0
25559,34836,0
26059,58143,0
26573,40932,0
27082,49641,0
27539,53996,0
28043,71553,0
28550,52289,0
29056,62488,0
29563,34836,0
30076,67868,0
30584,55876,0
31087,67931,0
31598,151656,0
32048,125611,0
32539,537757,0
33064,55042,0
33570,52254,0
34074,79059,0
34581,43981,0
35090,45287,0
35598,58922,0
36102,50757,0
36595,616628,74718
37058,748112,206202
,,
,,
,,
,,
