Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
72,440353,3472
534,713181,276300
994,1719800,1282919
1483,2510066,2073185
1991,2500476,2063595
2489,1859356,1422475
2992,3278582,2841701
3494,4961042,4524161
3995,5197867,4760986
4501,2862138,2425257
5001,1845010,1408129
5504,2808599,2371718
6005,2727345,2290464
6512,3024865,2587984
7019,2765665,2328784
7518,3359227,2922346
8022,4172600,3735719
8522,3269735,2832854
9025,3550293,3113412
9527,3213439,2776558
10029,2841773,2404892
10538,903963,467082
11008,294181,0
11499,627147,190266
11997,1248129,811248
12504,1039617,602736
13019,165389,0
13529,80433,0
14028,126606,0
14532,53879,0
15033,117656,0
15538,35707,0
16036,131697,0
16546,34435,0
17051,138860,0
17556,38320,0
18059,154313,0
18520,48771,0
19019,88239,0
19526,71415,0
20030,111490,0
20537,62774,0
21041,113679,0
21544,42674,0
22047,64720,0
22555,41803,0
23060,66952,0
23567,41531,0
24051,630811,193930
24569,128241,0
25015,183859,0
25537,58354,0
26044,75879,0
26552,68013,0
27059,69742,0
27567,43545,0
28070,134676,0
28582,64786,0
29035,118259,0
29542,67604,0
30042,128048,0
30556,47029,0
31059,74763,0
31563,208692,0
32071,255432,0
32580,130064,0
33068,623157,186276
33590,40061,0
34042,170512,0
34551,55137,0
35056,72679,0
35573,88038,0
36072,51383,0
36554,670804,233923
,,
,,
,,
