Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
8,1254033,908504
494,1001944,656415
996,1488855,1143326
1495,2190556,1845027
1997,3821965,3476436
2502,2819484,2473955
3003,2308815,1963286
3505,1442494,1096965
4018,1795006,1449477
4545,153038,0
5040,195706,0
5556,36578,0
6028,39191,0
6523,46158,0
7035,49641,0
7547,30944,0
8048,94334,0
8555,26998,0
9062,38320,0
9517,140819,0
10029,35730,0
10534,63926,0
11014,807805,462276
11520,160525,0
12025,109325,0
12529,103519,0
13029,516246,170717
13538,65995,0
14045,20030,0
14545,19160,0
15048,24385,0
15560,40905,0
16057,44852,0
16561,40932,0
17065,41803,0
17522,35707,0
18024,40932,0
18531,19160,0
19038,33965,0
19543,26127,0
20050,27869,0
20559,32223,0
21067,36578,0
21565,43545,0
22068,27869,0
22576,29066,0
23082,35707,0
23535,39191,0
24046,61916,0
24550,63679,0
25044,157593,0
25563,40732,0
26071,35753,0
26582,40987,0
27091,43198,0
27595,36578,0
28052,47111,0
28560,33965,0
29064,38320,0
29578,33965,0
30086,22643,0
30592,32223,0
31104,26127,0
31568,48370,0
32066,47568,0
32576,44285,0
33086,26127,0
33595,60701,0
34101,21772,0
34561,60231,0
35071,44285,0
35586,33094,0
36092,42511,0
36590,622606,277077
,,
,,
,,
