Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
63,719909,403783
496,912225,596099
993,1625362,1309236
1496,1894012,1577886
2001,2986168,2670042
2503,3717810,3401684
3005,3428289,3112163
3521,2139003,1822877
4014,1489209,1173083
4515,827306,511180
5031,305594,0
5549,46553,0
6054,34836,0
6563,50793,0
7021,46158,0
7528,43213,0
8015,408695,92569
8544,24385,0
9038,368980,52854
9536,1318315,1002189
10057,990826,674700
10565,1085544,769418
11062,1086082,769956
11575,1090437,774311
12021,1127778,811652
12525,997732,681606
13013,1688946,1372820
13514,1380938,1064812
14018,1143789,827663
14520,1121548,805422
15020,1748861,1432735
15521,2485030,2168904
16024,1183697,867571
16530,76113,0
17032,29645,0
17547,24408,0
18040,293973,0
18564,17418,0
19069,20275,0
19572,32223,0
20013,458886,142760
20537,21795,0
21040,37483,0
21547,40331,0
22053,20901,0
22559,21772,0
23066,33176,0
23570,24385,0
24072,80353,0
24583,46427,0
25085,30481,0
25539,34836,0
26043,66396,0
26550,40400,0
27061,51722,0
27571,53533,0
28078,54335,0
28586,58157,0
29046,29611,0
29556,35707,0
30065,57017,0
30572,41259,0
31076,40932,0
31581,54134,0
32092,49109,0
32597,28740,0
33110,31352,0
33563,45757,0
34071,49040,0
34589,31152,0
35091,27869,0
35600,26876,0
36103,46158,0
36600,321311,5185
,,
,,
